,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,target
30306,0,0,3.0,0,3,3,3.0,0.0,24,105904.23,0
30307,6,0,31.32,9,3,12,0.0,4.05,37,174308.04,0
30308,9,0,3.0,0,9,9,2.52,1.59,59,182191.32,0
30309,0,0,0.0,0,0,0,0.0,0.0,48,397882.32,0
30310,21,0,0.0,0,12,12,0.0,16444.44,55,117310.979016494,0
30311,0,0,0.0,0,0,0,0.0,0.0,23,165729.18,0
30312,12,33,150.0,9,0,42,12067.32,9.99,46,122728.08,0
30313,6,0,7754.31,12,0,12,12616.53,3.99,34,25538.67,0
30314,0,0,0.0,0,0,0,0.0,0.0,24,367329.99,0
30315,0,0,0.0,0,0,0,0.0,0.0,28,57114.18,0
30316,0,0,3.0,0,0,0,2.49,1.44,24,43046.67,0
30317,0,0,3.0,0,0,0,2.85,2.55,26,117310.979016494,0
30318,0,0,0.0,0,0,0,0.0,0.0,23,174209.61,0
30319,3,0,3.0,0,3,3,2.85,2.52,24,99707.31,0
30320,12,12,90.0,3,0,15,884.28,2.91,25,117310.979016494,0
30321,0,0,3.0,0,0,0,2.55,1.65,30,117310.979016494,0
30322,0,0,0.0,0,3,3,0.0,0.0,23,117310.979016494,0
30323,3,0,3.0,0,0,0,2.25,0.75,25,117310.979016494,0
30324,0,0,0.0,0,0,0,0.0,0.0,35,34969.02,0
30325,3,3,90.0,0,0,3,60.99,3.0,23,60363.36,0
30326,0,0,0.0,0,0,0,0.0,0.0,23,157715.34,0
30327,0,0,0.0,0,0,0,0.0,0.0,25,115169.07,0
30328,0,3,0.0,3,3,9,0.0,0.0,33,119812.08,0
30329,0,0,0.0,0,0,0,0.0,0.0,23,44146.5,0
30330,3,0,0.0,0,6,6,0.0,3830.7,37,66061.71,0
30331,0,0,3.0,0,0,0,2.46,1.35,30,117237.42,0
30332,18,0,32045.97,0,0,0,0.0,0.0,39,150131.88,0
30333,9,3,30.0,0,21,24,27.33,21.99,65,95064.84,0
30334,0,12,30.0,0,0,12,36.99,0.96,23,131132.13,0
30335,0,0,3.0,0,0,0,2.28,0.87,23,53700.75,0
30336,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
30337,0,0,3.0,0,0,0,2.34,0.99,25,19419.99,0
30338,0,0,3.0,0,0,0,2.13,0.42,30,114457.41,0
30339,0,0,0.0,0,0,0,0.0,0.0,26,117310.979016494,0
30340,0,0,3.0,12,0,12,2.1,0.27,23,73380.0,0
30341,0,0,3.0,0,0,0,2.49,1.44,31,101224.74,0
30342,30,99,6.42,9,0,108,0.0,0.0,36,58156.02,0
30343,15,0,77903.22,12,3,15,36523.29,16666.65,39,96065.25,0
30344,0,0,3.0,0,0,0,2.4,1.2,24,64621.86,0
30345,0,0,77.4,6,0,6,41.46,0.0,28,46030.74,0
30346,0,0,87.33,39,0,39,64.44,20.34,23,113669.31,0
30347,3,0,2903.31,6,0,6,0.0,6207.0,71,75964.56,0
30348,0,6,348.57,21,15,42,269.82,33.33,40,79556.73,0
30349,0,0,0.0,0,3,3,0.0,0.0,59,117310.979016494,0
30350,0,0,3.0,0,0,0,3.0,0.0,24,117310.979016494,0
30351,0,0,0.0,0,0,0,0.0,0.0,23,85814.04,1
30352,0,0,3.0,0,3,3,2.88,2.61,38,79311.87,0
30353,0,12,90.0,0,0,12,37.41,3.0,26,117310.979016494,0
30354,3,81,0.0,30,51,162,0.0,40.68,42,102493.59,0
30355,24,0,254.97,0,0,0,266.52,24.21,49,117310.979016494,0
30356,12,0,4652.22,6,6,12,2372.22,0.0,34,46507.53,0
30357,0,0,0.0,0,0,0,0.0,0.0,23,60903.96,0
30358,9,0,400.32,3,0,3,680.55,2.91,24,81540.42,0
30359,18,6,112.02,12,0,18,158.28,11.4,36,115677.66,0
30360,0,0,3.0,0,0,0,2.04,0.09,30,41220.72,0
30361,0,0,0.0,0,0,0,0.0,0.0,90,117310.979016494,0
30362,0,0,3.0,0,0,0,2.13,0.39,25,257311.92,0
30363,15,9,0.0,42,18,69,0.0,13.56,64,216516.48,0
30364,0,0,0.0,0,0,0,0.0,0.0,23,38740.56,0
30365,3,0,0.0,0,0,0,0.0,0.0,23,249054.39,0
30366,6,27,1619.04,27,33,87,1119.39,717.0,48,113502.99,0
30367,0,0,0.0,0,0,0,0.0,0.0,49,117310.979016494,0
30368,0,0,0.0,0,0,0,0.0,0.0,23,134333.61,0
30369,0,0,0.0,0,0,0,0.0,0.0,25,332484.18,0
30370,0,0,3.0,0,0,0,2.1,0.3,26,147732.27,0
30371,6,21,700.32,21,33,75,427.83,420.0,31,70432.83,0
30372,0,0,3.0,0,0,0,3.0,0.0,23,89233.14,0
30373,3,6,2508.24,15,0,21,2168.37,8.01,33,107155.77,0
30374,9,24,3014.49,12,33,69,15662.94,19770.78,41,140891.82,0
30375,0,0,15.0,0,6,6,11.94,5.85,68,154167.24,0
30376,0,3,3.0,3,3,9,2.04,0.09,23,93172.71,0
30377,0,0,3.0,0,0,0,2.34,1.05,23,121353.15,0
30378,3,0,61.77,6,0,6,42.24,1.95,28,105713.31,0
30379,0,0,0.0,0,0,0,0.0,0.0,28,101996.31,0
30380,0,0,0.0,0,0,0,0.0,0.0,23,94186.59,0
30381,0,0,33409.83,0,0,0,0.0,6004.02,53,118244.82,0
30382,0,6,248.31,6,0,12,569.16,0.0,37,67347.93,0
30383,6,6,64.29,6,0,12,30.9,6.0,25,107901.93,0
30384,0,0,3.0,0,0,0,2.4,1.2,36,34496.7,0
30385,0,0,3.0,0,0,0,2.37,1.14,26,88220.04,0
30386,18,6,404.49,33,6,45,532.26,0.0,44,112492.44,0
30387,0,0,3.0,0,0,0,2.07,0.18,24,204107.85,0
30388,15,3,90.0,0,0,3,65.04,24.84,23,121338.93,0
30389,0,0,0.0,0,0,0,0.0,0.0,32,58141.2,0
30390,0,0,0.0,0,9,9,0.0,22344.84,60,150557.85,0
30391,6,0,281.49,21,3,24,107.67,41.1,23,185784.72,0
30392,0,0,0.0,0,0,0,0.0,0.0,28,125445.45,0
30393,0,0,0.0,0,0,0,0.0,0.0,63,59526.54,1
30394,0,0,121.02,0,0,0,371.31,2.91,22,50207.61,0
30395,3,3,0.0,3,0,6,449.97,0.0,34,112245.87,0
30396,3,0,3.0,0,0,0,2.34,0.99,46,117310.979016494,0
30397,0,0,3.0,0,0,0,2.25,0.78,26,70974.33,0
30398,12,72,60.0,0,0,72,42.72,3.87,23,90387.93,0
30399,0,0,0.0,0,0,0,0.0,0.0,24,45014.73,0
30400,0,0,0.0,0,0,0,0.0,0.0,62,108866.46,0
30401,0,0,8434.35,6,0,6,7218.48,6.06,38,117310.979016494,0
30402,0,0,3.0,0,0,0,2.25,0.78,23,98630.37,0
30403,0,0,0.0,0,0,0,0.0,0.0,33,59088.33,0
30404,0,6,15.0,0,0,6,110.16,0.48,29,117310.979016494,0
30405,0,3,60.0,0,0,3,58.02,54.03,23,225171.63,0
30406,0,0,3.0,0,3,3,2.73,2.22,24,117310.979016494,0
30407,0,0,90.0,0,0,0,82.77,68.28,23,70145.85,0
30408,15,0,75.12,6,3,9,59.25,18.63,36,122546.76,0
30409,12,3,90.0,0,0,3,65.46,20.34,27,59380.8,0
30410,0,0,0.0,0,6,6,0.0,0.0,38,284213.01,0
30411,0,3,12.09,3,0,6,30.69,0.0,33,117310.979016494,0
30412,3,126,0.0,120,51,297,0.0,4905.0,35,117310.979016494,0
30413,0,6,1302.36,6,3,15,996.72,130.62,29,117310.979016494,0
30414,0,0,3.0,0,0,0,2.88,2.61,28,89277.12,0
30415,0,0,6.0,0,0,0,4.77,2.34,23,117310.979016494,0
30416,0,0,0.0,0,0,0,0.0,0.0,23,171310.32,0
30417,6,0,3.0,0,3,3,2.61,1.83,23,234417.9,0
30418,0,0,0.0,0,0,0,0.0,0.0,29,76034.16,0
30419,0,15,22.53,3,6,24,26.19,0.0,49,117310.979016494,0
30420,0,0,3.0,0,0,0,2.16,0.48,43,59511.36,0
30421,3,0,90.0,3,3,6,66.99,21.0,25,65820.45,0
30422,0,0,150.0,0,0,0,126.78,80.34,23,117310.979016494,0
30423,12,48,0.0,3,0,51,673.62,0.0,23,96113.97,0
30424,3,6,60.0,9,21,36,54.0,42.03,35,129056.85,0
30425,27,12,579.99,6,3,21,675.54,21.3,44,117310.979016494,0
30426,0,0,177.27,0,6,6,123.63,73.38,33,47436.51,0
30427,0,0,3.0,0,0,0,2.1,0.33,88,67295.94,0
30428,0,0,800.04,0,0,0,1150.02,0.0,77,220649.22,0
30429,15,6,30.0,12,27,45,17022.33,51006.99,54,86585.79,0
30430,6,0,90.0,3,0,3,70.71,32.13,36,117310.979016494,0
30431,12,54,0.0,51,75,180,0.0,66774.18,35,74280.96,0
30432,0,0,3.0,0,3,3,2.88,2.61,24,104536.17,0
30433,0,0,3.0,0,0,0,2.97,2.88,33,173018.01,0
30434,0,0,38.55,0,12,12,0.0,289.38,44,58437.21,0
30435,0,0,0.0,0,0,0,0.0,0.0,64,117310.979016494,0
30436,0,0,15.0,0,0,0,13.98,11.91,23,129496.41,0
30437,0,0,0.0,0,0,0,0.0,0.0,25,94349.73,0
30438,6,0,3.0,3,0,3,2.58,1.74,24,100508.67,0
30439,0,0,3.0,0,0,0,2.43,1.32,23,97437.36,0
30440,18,0,2576.13,54,6,60,2383.08,0.0,58,117310.979016494,0
30441,0,0,3.0,0,0,0,2.55,1.65,31,117310.979016494,0
30442,3,30,0.0,33,21,84,0.0,630.0,31,31688.52,0
30443,15,9,1029.15,15,3,27,0.0,0.0,40,117310.979016494,0
30444,0,0,0.0,0,0,0,0.0,0.0,25,110848.86,0
30445,0,0,3.0,0,0,0,2.28,0.87,25,55884.69,0
30446,0,0,90.0,0,3,3,85.14,75.45,26,117310.979016494,0
30447,6,6,3390.36,15,0,21,1698.18,0.0,44,117310.979016494,0
30448,9,15,15.0,24,3,42,0.0,25.89,31,209057.97,0
30449,9,0,6.0,3,3,6,4.53,1.59,39,96033.93,0
30450,0,0,0.0,0,0,0,0.0,0.0,36,83031.78,0
30451,0,0,3.0,0,0,0,2.82,2.43,23,45264.57,0
30452,0,0,43.56,3,0,3,0.0,0.0,26,117310.979016494,0
30453,0,0,971.28,6,0,6,1063.95,0.0,33,189195.66,0
30454,0,0,0.0,0,0,0,0.0,0.0,23,61590.99,0
30455,9,0,1.74,0,0,0,328.38,0.0,38,86849.88,0
30456,0,0,3.0,0,0,0,2.34,0.99,26,79757.61,0
30457,0,0,3.0,0,0,0,2.13,0.42,27,126580.47,0
30458,0,3,90.0,0,0,3,61.95,5.82,27,135299.94,0
30459,0,0,501.3,6,0,6,517.56,0.0,37,49549.47,0
30460,0,0,0.0,6,0,6,0.0,0.0,54,117310.979016494,0
30461,3,9,3.0,9,6,24,33.45,0.09,23,266262.72,0
30462,0,0,90.0,0,0,0,76.44,49.32,23,117310.979016494,0
30463,12,3,851.58,0,0,3,1025.79,0.0,37,171401.19,0
30464,0,0,3.0,0,0,0,2.07,0.18,28,168927.51,0
30465,0,0,0.0,0,0,0,0.0,0.0,29,71488.14,1
30466,3,6,81.3,18,6,30,0.0,0.0,36,85003.11,0
30467,0,0,3.0,0,0,0,2.85,2.55,23,102378.03,0
30468,0,0,0.0,0,6,6,0.0,0.0,23,336056.31,0
30469,12,15,264.42,6,0,21,2518.98,0.0,58,256366.71,0
30470,0,0,3.0,0,0,0,2.31,0.96,24,46076.04,0
30471,9,0,0.0,0,6,6,0.0,0.0,43,76367.79,0
30472,0,0,132.72,0,3,3,64.38,24.0,32,60126.63,0
30473,0,0,0.0,0,0,0,0.0,0.0,26,166377.78,0
30474,0,0,90.0,0,0,0,60.96,2.91,23,17393.31,0
30475,0,0,3752.07,3,3,6,7587.24,0.0,32,117310.979016494,0
30476,6,6,27.99,9,3,18,1918.8,0.0,33,126726.39,0
30477,3,0,7950.0,9,15,24,7779.75,2772.6,44,90273.87,0
30478,0,0,150.0,0,0,0,133.86,101.61,49,86290.11,0
30479,18,0,15.0,6,9,15,1619.28,4827.81,40,94166.25,0
30480,15,33,6775.65,33,30,96,0.0,1203.51,36,117310.979016494,0
30481,0,0,3.0,0,0,0,2.55,1.65,27,110750.88,0
30482,0,0,3.0,0,0,0,2.07,0.18,23,96052.77,0
30483,0,0,0.0,3,0,3,0.0,0.0,44,59300.16,0
30484,0,0,3.0,0,0,0,2.49,1.44,27,117310.979016494,0
30485,6,60,1823.31,51,6,117,1445.94,3.99,48,73772.28,0
30486,0,0,0.0,0,0,0,0.0,0.0,23,142410.84,0
30487,3,15,1108.89,15,3,33,769.59,194.52,59,47644.17,1
30488,0,0,0.0,0,3,3,0.0,0.0,28,117310.979016494,0
30489,3,6,0.0,6,0,12,0.0,0.0,36,111936.3,1
30490,0,6,540.0,18,24,48,399.33,74.46,23,86527.77,0
30491,15,0,63.6,9,9,18,48.81,80.7,23,23068.38,0
30492,12,3,8945.28,3,9,15,7721.07,3555.6,55,150983.64,0
30493,0,0,3.0,0,0,0,2.1,0.27,23,21454.11,0
30494,0,0,90.0,0,0,0,75.99,48.0,25,51144.24,0
30495,0,0,0.0,0,0,0,0.0,0.0,28,112033.77,1
30496,0,0,188.67,3,0,3,106.11,17.07,40,157671.96,0
30497,0,0,0.0,0,0,0,0.0,0.0,23,250058.1,1
30498,6,6,30.0,3,15,24,24.84,14.52,60,68136.54,0
30499,0,0,3.0,0,0,0,2.4,1.23,23,240025.95,0
30500,0,0,90.0,0,0,0,81.99,66.0,22,96979.08,0
30501,0,0,3.0,0,0,0,2.19,0.54,26,95963.61,0
30502,0,0,0.0,0,0,0,0.0,0.0,40,78563.37,0
30503,0,0,0.0,0,0,0,0.0,0.0,23,83800.47,0
30504,0,0,29943.0,0,0,0,13519.14,6727.62,71,275892.15,0
30505,0,3,538.47,18,12,33,492.99,4.83,35,66557.49,0
30506,0,0,3.0,0,0,0,2.88,2.67,23,117310.979016494,0
30507,0,0,0.0,0,0,0,0.0,93103.44,50,117310.979016494,0
30508,0,0,0.0,0,0,0,0.0,0.0,24,117310.979016494,0
30509,0,21,60.0,12,9,42,104.73,3.99,44,127615.83,0
30510,12,0,3.0,0,21,21,2.25,0.72,47,83791.8,0
30511,0,0,0.0,0,0,0,0.0,0.0,40,128697.96,0
30512,39,42,3.0,30,21,93,2.49,0.0,50,155256.78,0
30513,3,0,90.0,0,0,0,66.78,20.34,25,93312.9,0
30514,6,3,27633.6,24,3,30,20908.02,0.0,49,117310.979016494,0
30515,0,0,90.0,0,0,0,71.61,34.83,26,107011.59,0
30516,0,0,3.0,0,3,3,18.36,2.52,23,153814.59,0
30517,12,6,11072.82,18,0,24,5912.91,0.0,39,117310.979016494,0
30518,9,0,2.76,9,3,12,2.88,0.0,76,58248.6,0
30519,0,0,3.0,0,3,3,2.4,1.2,56,138500.49,0
30520,0,0,0.0,0,0,0,0.0,0.0,25,227169.42,0
30521,0,3,30.0,0,0,3,30.0,0.0,23,88026.84,0
30522,0,3,89.22,3,0,6,136.89,6.42,23,50336.79,0
30523,0,0,3.0,0,0,0,2.55,1.65,23,104193.81,0
30524,0,0,0.0,0,0,0,0.0,0.0,35,224537.52,1
30525,3,21,469.41,9,6,36,395.82,251.61,59,117310.979016494,0
30526,0,0,0.0,0,0,0,0.0,0.0,30,74674.65,0
30527,27,0,0.0,3,0,3,0.0,37.23,46,89839.2,0
30528,0,0,0.0,0,0,0,0.0,0.0,72,261203.46,0
30529,0,0,3.0,0,0,0,2.16,0.51,23,117310.979016494,0
30530,9,0,675.48,6,3,9,2117.73,9.63,23,196907.04,0
30531,0,0,0.0,0,0,0,0.0,0.0,30,178275.87,0
30532,0,0,3.0,0,0,0,2.61,1.83,24,126221.64,0
30533,3,0,3.0,3,3,6,2.25,0.72,25,117310.979016494,0
30534,0,0,3.0,0,0,0,2.76,2.31,26,100636.83,0
30535,0,0,0.0,0,0,0,0.0,0.0,45,117310.979016494,0
30536,12,30,873.9,63,96,189,2315.64,4788.6,56,233875.02,0
30537,9,0,0.0,0,0,0,0.0,0.0,28,117310.979016494,0
30538,0,0,0.0,0,0,0,0.0,0.0,41,410757.42,0
30539,0,0,3.0,0,0,0,2.7,2.13,23,91876.8,0
30540,0,0,0.0,0,0,0,0.0,0.0,23,53317.29,0
30541,0,0,0.0,0,0,0,0.0,0.0,88,147831.51,0
30542,0,0,3.0,0,0,0,2.28,0.87,26,176481.51,0
30543,0,0,0.0,0,15,15,0.0,485.01,31,117310.979016494,0
30544,3,0,0.0,0,3,3,0.0,1396.5,38,87424.44,0
30545,0,0,3.0,0,0,0,2.4,1.2,23,117310.979016494,0
30546,3,0,60.0,3,0,3,40.65,1.95,41,76385.67,0
30547,9,12,798.12,39,15,66,516.21,0.48,40,175519.62,0
30548,0,21,232.8,33,42,96,375.48,739.98,36,117310.979016494,0
30549,3,3,70.95,0,6,9,66.66,108.03,34,70762.32,0
30550,0,3,226.98,30,0,33,252.69,0.87,23,94439.31,0
30551,0,0,3.0,0,0,0,2.28,0.87,23,101549.37,0
30552,0,0,3.0,0,0,0,2.85,2.52,23,102513.63,0
30553,0,0,3.0,0,0,0,2.37,1.14,23,55939.38,0
30554,9,3,1920.0,6,9,18,895.62,3.0,34,117310.979016494,0
30555,0,0,0.0,0,0,0,0.0,0.0,24,128516.1,0
30556,15,3,290.04,0,0,3,391.8,0.0,51,95699.19,0
30557,0,0,90.0,3,0,3,75.0,45.03,23,63288.66,0
30558,9,9,29999.97,18,0,27,0.0,0.0,60,117310.979016494,0
30559,0,0,3.0,0,0,0,2.07,0.21,24,117310.979016494,0
30560,33,3,60.0,0,0,3,45.72,17.16,51,107671.89,0
30561,0,0,90.0,0,0,0,65.19,15.54,27,67744.71,1
30562,0,0,3.0,0,0,0,2.85,2.55,23,117310.979016494,0
30563,3,0,135.48,12,0,12,88.89,0.0,39,70458.0,1
30564,9,6,25.74,18,12,36,27.87,0.0,34,85157.58,0
30565,0,0,0.0,0,0,0,0.0,0.0,24,135285.57,0
30566,18,54,1005.57,42,15,111,914.34,35.01,54,67853.76,0
30567,0,0,90.0,3,0,3,68.7,26.13,60,124894.47,0
30568,0,0,0.0,0,3,3,0.0,0.0,49,117310.979016494,0
30569,6,0,0.0,6,0,6,0.0,0.0,43,56158.38,0
30570,0,0,3.0,0,0,0,2.82,2.43,31,117310.979016494,0
30571,0,0,3.0,0,0,0,2.88,2.61,23,175544.07,0
30572,12,6,45002.97,6,24,36,0.0,2908.53,37,118585.56,0
30573,0,0,0.0,0,0,0,0.0,0.0,39,29419.5,0
30574,12,33,56403.9,39,3,75,0.0,0.0,30,117310.979016494,0
30575,9,9,850.23,30,12,51,551.34,14.52,35,117310.979016494,0
30576,27,0,10150.02,3,0,3,3443.01,29.01,60,156816.75,0
30577,0,0,0.0,0,0,0,0.0,0.0,55,117310.979016494,0
30578,0,0,3.0,0,0,0,2.79,2.4,25,76061.61,0
30579,0,0,0.0,0,0,0,0.0,0.0,24,86585.61,0
30580,0,0,30.0,0,0,0,23.88,11.61,25,78419.46,0
30581,0,0,3.0,0,0,0,2.04,0.09,23,49171.35,0
30582,0,0,0.0,0,0,0,0.0,0.0,23,123328.47,0
30583,0,0,3.0,0,0,0,2.16,0.51,30,254459.64,0
30584,12,3,0.0,21,12,36,0.0,50.01,35,107937.39,0
30585,0,0,3.0,0,3,3,2.82,2.43,27,77576.49,0
30586,0,0,15.0,0,0,0,11.34,4.02,24,72878.01,0
30587,9,6,3.0,3,66,75,2.76,2.31,43,117310.979016494,0
30588,0,0,0.0,0,0,0,0.0,0.0,25,109707.51,0
30589,6,18,13.23,15,3,36,10.83,6.0,40,117310.979016494,0
30590,0,3,3.0,0,0,3,2.34,1.05,25,117310.979016494,0
30591,9,63,30.0,12,9,84,278.79,1.92,42,62396.64,0
30592,3,0,3.0,0,0,0,2.4,1.23,25,200955.18,0
30593,0,0,3.0,0,0,0,2.16,0.51,23,83410.95,0
30594,6,21,2875.74,15,36,72,2867.31,2080.65,31,84823.35,0
30595,0,0,6.0,0,0,0,5.55,4.65,26,117310.979016494,0
30596,15,9,3016.23,3,0,12,2182.8,1050.96,30,151708.5,0
30597,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,1
30598,0,0,0.0,0,0,0,0.0,0.0,46,46205.43,0
30599,0,0,0.0,0,0,0,0.0,0.0,9,119116.38,0
30600,12,69,946.08,36,3,108,2197.56,0.0,54,117310.979016494,0
30601,0,0,3.0,0,0,0,2.13,0.42,26,84532.77,0
30602,0,0,0.0,0,0,0,0.0,0.0,23,122831.58,0
30603,0,0,0.0,0,0,0,0.0,0.0,23,58853.67,0
30604,3,0,0.0,0,0,0,0.0,0.0,42,117310.979016494,1
30605,0,0,3.0,0,0,0,2.1,0.27,32,88920.81,0
30606,0,0,0.0,0,0,0,0.0,0.0,38,117310.979016494,1
30607,6,6,628.05,6,0,12,341.46,0.0,26,62875.29,0
30608,0,3,3.0,0,0,3,3.0,0.0,37,98194.77,0
30609,12,15,665.04,27,15,57,630.03,232.77,28,229184.22,0
30610,0,0,0.0,0,0,0,0.0,0.0,27,90563.88,0
30611,0,0,3.0,0,0,0,2.85,2.52,29,107612.25,0
30612,0,0,0.0,0,0,0,0.0,0.0,25,105260.88,0
30613,6,3,75607.74,3,24,30,68190.66,53356.5,55,134291.64,0
30614,0,0,3.0,0,0,0,2.22,0.63,28,161886.27,0
30615,0,0,0.0,0,6,6,0.0,0.0,36,107146.17,0
30616,0,0,590.34,3,0,3,463.23,589.32,79,131877.63,0
30617,0,0,3.0,0,0,0,2.73,2.22,23,28681.5,0
30618,0,0,0.0,0,0,0,0.0,0.0,23,39736.08,0
30619,0,0,120.0,0,0,0,106.68,80.04,23,107908.44,0
30620,0,0,0.0,0,0,0,0.0,0.0,25,104811.45,0
30621,0,0,0.0,3,0,3,0.0,0.0,41,73805.7,1
30622,0,0,0.0,0,0,0,0.0,0.0,23,71260.89,0
30623,0,0,30.0,3,0,3,25.02,15.03,23,66180.78,0
30624,0,0,0.0,18,36,54,0.0,0.0,31,140261.4,0
30625,0,0,0.0,0,0,0,0.0,0.0,27,135069.93,0
30626,0,3,3.0,0,3,6,2.52,1.56,23,117310.979016494,0
30627,21,3,150.0,9,15,27,120.69,62.1,64,173534.52,0
30628,0,0,60.0,6,0,6,60.0,0.0,23,149386.8,0
30629,3,6,3.0,0,6,12,2.43,1.32,32,100118.16,0
30630,6,18,10.5,27,3,48,61.32,0.0,36,82192.05,0
30631,15,6,2132.01,6,3,15,981.24,176.16,29,171423.84,0
30632,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
30633,0,0,3.0,0,0,0,2.1,0.27,23,37482.57,0
30634,0,0,3.0,0,0,0,2.85,2.55,23,109493.13,0
30635,0,60,1821.6,264,15,339,754.11,18.03,41,70799.46,0
30636,0,0,0.0,0,0,0,0.0,0.0,54,117310.979016494,0
30637,0,0,0.0,0,0,0,0.0,0.0,33,135390.36,0
30638,18,3,2510.91,0,30,33,13027.56,34060.89,51,117310.979016494,0
30639,6,3,725.82,6,0,9,575.28,99.99,54,67477.74,0
30640,0,0,0.0,0,0,0,0.0,0.0,23,72438.81,0
30641,0,6,97.68,9,15,30,64.32,8.61,25,83092.08,0
30642,0,3,3.0,0,3,6,2.7,2.07,51,119665.86,0
30643,15,6,4.77,6,3,15,95.4,0.0,72,224857.71,0
30644,0,0,3.0,3,3,6,2.22,0.63,28,147172.86,0
30645,0,0,30.0,0,0,0,25.02,15.03,23,159959.43,0
30646,0,0,0.0,0,0,0,0.0,0.0,23,32595.39,0
30647,9,0,120.0,0,6,6,110.34,91.05,41,152179.92,0
30648,6,12,90.0,0,3,15,70.65,34.14,35,46691.46,0
30649,0,0,3.0,0,0,0,3.0,0.0,24,117310.979016494,0
30650,9,24,529.05,24,0,48,366.42,1.59,28,134084.88,1
30651,21,0,86.82,6,12,18,566.79,0.0,46,58066.29,0
30652,0,0,0.0,0,0,0,0.0,0.0,70,50293.8,0
30653,0,0,0.0,0,0,0,0.0,0.0,34,117310.979016494,0
30654,0,0,0.0,0,0,0,0.0,0.0,42,117310.979016494,0
30655,21,6,8731.95,12,0,18,16168.08,0.0,41,45844.41,0
30656,3,0,1791.3,9,3,12,1851.33,150.0,23,127957.98,0
30657,0,0,3.0,0,0,0,2.52,1.59,24,75493.02,0
30658,0,0,0.0,0,0,0,0.0,0.0,38,71542.62,0
30659,0,0,0.0,0,0,0,0.0,0.0,26,87302.34,0
30660,0,0,3.0,0,0,0,2.55,1.68,24,117310.979016494,0
30661,0,0,90.0,0,0,0,62.91,8.7,23,101420.49,0
30662,0,3,3.0,0,12,15,2.61,1.86,35,283398.42,0
30663,0,0,0.3,0,0,0,0.27,0.21,24,97639.56,0
30664,3,0,1053.0,6,3,9,1111.5,0.0,23,69972.03,0
30665,0,0,3.0,0,0,0,2.58,1.74,23,117310.979016494,0
30666,6,0,55.17,6,6,12,291.63,0.0,23,117310.979016494,0
30667,0,0,0.0,0,0,0,0.0,0.0,23,156851.04,0
30668,0,0,3.0,0,0,0,2.43,1.32,27,44249.76,0
30669,9,0,0.0,0,0,0,0.0,0.0,37,117310.979016494,0
30670,0,0,0.0,0,0,0,0.0,0.0,27,527954.07,0
30671,0,0,90.0,0,0,0,67.74,23.22,23,134256.66,0
30672,12,0,0.0,0,33,33,0.0,4451.58,49,92822.04,0
30673,0,0,0.0,0,0,0,0.0,0.0,23,64223.58,0
30674,0,0,3.0,0,0,0,2.34,1.05,27,60268.08,0
30675,3,3,24096.81,9,9,21,12973.41,0.0,37,67542.87,0
30676,21,51,7313.22,24,57,132,0.0,331.71,44,69996.69,0
30677,0,0,3.0,0,0,0,2.4,1.23,25,38486.64,0
30678,0,0,3.0,3,0,3,2.1,0.27,25,117310.979016494,0
30679,0,0,0.0,0,0,0,0.0,0.0,27,323322.42,0
30680,3,6,278.49,9,15,30,492.24,437.43,46,79718.82,0
30681,0,0,0.0,0,0,0,0.0,0.0,24,117310.979016494,0
30682,0,0,0.0,0,0,0,0.0,0.0,42,117310.979016494,0
30683,0,0,3.0,0,0,0,2.55,1.68,25,135839.16,0
30684,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
30685,21,9,173.79,33,51,93,277.77,70.14,33,99581.04,0
30686,0,0,0.0,0,0,0,0.0,0.0,23,202845.03,0
30687,0,0,90.0,0,0,0,72.99,39.0,24,39536.13,0
30688,0,0,3.0,0,0,0,2.34,1.05,23,82539.33,0
30689,0,0,0.0,0,0,0,0.0,0.0,12,117310.979016494,0
30690,0,0,3.0,0,0,0,2.61,1.83,23,60554.97,0
30691,0,0,0.0,0,6,6,0.0,7500.0,52,66644.46,0
30692,0,0,3.0,0,3,3,2.07,0.18,27,59345.22,0
30693,0,0,15.0,0,0,0,12.06,6.18,30,77736.12,0
30694,0,0,90.0,0,0,0,84.21,72.6,26,47488.89,0
30695,3,0,90.0,0,3,3,84.81,74.46,24,29887.17,0
30696,0,0,0.0,0,0,0,0.0,0.0,55,110400.48,0
30697,9,3,193.56,6,0,9,502.53,0.0,31,126364.08,0
30698,6,0,78.0,0,6,6,52.92,2.79,38,155924.46,0
30699,0,0,3.0,0,0,0,2.13,0.42,25,126999.66,0
30700,0,0,3.0,0,0,0,2.88,2.67,26,149520.12,0
30701,0,0,0.0,0,0,0,0.0,0.0,23,54723.27,0
30702,18,15,3304.71,15,15,45,2066.34,563.22,35,67432.29,0
30703,0,0,0.0,0,0,0,0.0,0.0,40,99422.76,0
30704,3,3,90.0,0,0,3,64.98,14.97,23,37882.26,0
30705,18,0,22.47,9,9,18,16.53,15.75,51,122754.84,1
30706,0,0,68.73,0,0,0,45.9,39.0,23,45016.95,0
30707,0,0,3.0,0,0,0,2.46,1.38,24,83380.59,0
